14
0.2 0.49966
2.96996 0.5 0.2 645130 422.563
2.96996 0.5 0.25 403809 216.352
2.96996 0.5 0.3 276224 125.204
2.96996 0.5 0.35 200738 78.8456
2.96996 0.5 0.4 152425 52.8204
2.96996 0.5 0.45 119658 37.0974
2.96996 0.5 0.5 96419.5 27.044
2.96996 0.55 0.2 709643 464.82
2.96996 0.55 0.25 444190 237.988
2.96996 0.55 0.3 303847 137.724
2.96996 0.55 0.35 220811 86.7302
2.96996 0.55 0.4 167668 58.1024
2.96996 0.55 0.45 131624 40.8072
2.96996 0.55 0.5 106061 29.7484
2.96996 0.6 0.2 774156 507.076
2.96996 0.6 0.25 484571 259.623
2.96996 0.6 0.3 331469 150.245
2.96996 0.6 0.35 240885 94.6147
2.96996 0.6 0.4 182910 63.3845
2.96996 0.6 0.45 143589 44.5169
2.96996 0.6 0.5 115703 32.4528
2.96996 0.65 0.2 838669 549.333
2.96996 0.65 0.25 524952 281.258
2.96996 0.65 0.3 359092 162.765
2.96996 0.65 0.35 260959 102.499
2.96996 0.65 0.4 198153 68.6665
2.96996 0.65 0.45 155555 48.2267
2.96996 0.65 0.5 125345 35.1572
2.96996 0.7 0.2 903182 591.589
2.96996 0.7 0.25 565333 302.893
2.96996 0.7 0.3 386714 175.285
2.96996 0.7 0.35 281033 110.384
2.96996 0.7 0.4 213395 73.9485
2.96996 0.7 0.45 167521 51.9364
2.96996 0.7 0.5 134987 37.8617
2.96996 0.75 0.2 967695 633.845
2.96996 0.75 0.25 605714 324.529
2.96996 0.75 0.3 414336 187.806
2.96996 0.75 0.35 301106 118.268
2.96996 0.75 0.4 228638 79.2306
2.96996 0.75 0.45 179487 55.6462
2.96996 0.75 0.5 144629 40.5661
2.96996 0.8 0.2 1.03221e+06 676.102
2.96996 0.8 0.25 646095 346.164
2.96996 0.8 0.3 441959 200.326
2.96996 0.8 0.35 321180 126.153
2.96996 0.8 0.4 243880 84.5126
2.96996 0.8 0.45 191453 59.3559
2.96996 0.8 0.5 154271 43.2705
2.96996 0.85 0.2 1.09672e+06 718.358
2.96996 0.85 0.25 686475 367.799
2.96996 0.85 0.3 469581 212.847
2.96996 0.85 0.35 341254 134.038
2.96996 0.85 0.4 259123 89.7947
2.96996 0.85 0.45 203418 63.0657
2.96996 0.85 0.5 163913 45.9749
2.96996 0.9 0.2 1.16123e+06 760.614
2.96996 0.9 0.25 726856 389.434
2.96996 0.9 0.3 497204 225.367
2.96996 0.9 0.35 361328 141.922
2.96996 0.9 0.4 274366 95.0767
2.96996 0.9 0.45 215384 66.7754
2.96996 0.9 0.5 173555 48.6793
2.96996 0.95 0.2 1.22575e+06 802.871
2.96996 0.95 0.25 767237 411.07
2.96996 0.95 0.3 524826 237.887
2.96996 0.95 0.35 381402 149.807
2.96996 0.95 0.4 289608 100.359
2.96996 0.95 0.45 227350 70.4851
2.96996 0.95 0.5 183197 51.3837
2.96996 1 0.2 1.29026e+06 845.127
2.96996 1 0.25 807618 432.705
2.96996 1 0.3 552448 250.408
2.96996 1 0.35 401475 157.691
2.96996 1 0.4 304851 105.641
2.96996 1 0.45 239316 74.1949
2.96996 1 0.5 192839 54.0881
