111
0.2 1.20536
3.06996 0.5 0.2 2.08327e+06 7765.07
3.06996 0.5 0.25 990103 3833.22
3.06996 0.5 0.3 544226 2172.32
3.06996 0.5 0.35 330025 1350.27
3.06996 0.5 0.4 214799 896.789
3.06996 0.5 0.45 147459 626.07
3.06996 0.5 0.5 105531 454.428
3.06996 0.55 0.2 2.08422e+06 7765.14
3.06996 0.55 0.25 990491 3833.24
3.06996 0.55 0.3 544413 2172.33
3.06996 0.55 0.35 330126 1350.27
3.06996 0.55 0.4 214858 896.792
3.06996 0.55 0.45 147496 626.072
3.06996 0.55 0.5 105555 454.429
3.06996 0.6 0.2 2.08526e+06 7765.23
3.06996 0.6 0.25 990917 3833.27
3.06996 0.6 0.3 544618 2172.35
3.06996 0.6 0.35 330236 1350.28
3.06996 0.6 0.4 214923 896.794
3.06996 0.6 0.45 147537 626.073
3.06996 0.6 0.5 105582 454.43
3.06996 0.65 0.2 2.08639e+06 7765.32
3.06996 0.65 0.25 991379 3833.3
3.06996 0.65 0.3 544841 2172.36
3.06996 0.65 0.35 330356 1350.28
3.06996 0.65 0.4 214994 896.798
3.06996 0.65 0.45 147581 626.075
3.06996 0.65 0.5 105611 454.431
3.06996 0.7 0.2 2.08761e+06 7765.43
3.06996 0.7 0.25 991878 3833.34
3.06996 0.7 0.3 545081 2172.37
3.06996 0.7 0.35 330486 1350.29
3.06996 0.7 0.4 215070 896.801
3.06996 0.7 0.45 147628 626.077
3.06996 0.7 0.5 105642 454.433
3.06996 0.75 0.2 2.08892e+06 7765.56
3.06996 0.75 0.25 992414 3833.38
3.06996 0.75 0.3 545339 2172.39
3.06996 0.75 0.35 330626 1350.3
3.06996 0.75 0.4 215151 896.806
3.06996 0.75 0.45 147679 626.08
3.06996 0.75 0.5 105675 454.434
3.06996 0.8 0.2 2.09032e+06 7765.7
3.06996 0.8 0.25 992988 3833.43
3.06996 0.8 0.3 545616 2172.41
3.06996 0.8 0.35 330775 1350.31
3.06996 0.8 0.4 215239 896.81
3.06996 0.8 0.45 147734 626.082
3.06996 0.8 0.5 105711 454.436
3.06996 0.85 0.2 2.09182e+06 7765.86
3.06996 0.85 0.25 993598 3833.49
3.06996 0.85 0.3 545910 2172.43
3.06996 0.85 0.35 330933 1350.32
3.06996 0.85 0.4 215331 896.816
3.06996 0.85 0.45 147792 626.085
3.06996 0.85 0.5 105749 454.437
3.06996 0.9 0.2 2.0934e+06 7766.04
3.06996 0.9 0.25 994245 3833.55
3.06996 0.9 0.3 546222 2172.46
3.06996 0.9 0.35 331101 1350.33
3.06996 0.9 0.4 215430 896.822
3.06996 0.9 0.45 147853 626.089
3.06996 0.9 0.5 105789 454.439
3.06996 0.95 0.2 2.09507e+06 7766.24
3.06996 0.95 0.25 994929 3833.62
3.06996 0.95 0.3 546551 2172.49
3.06996 0.95 0.35 331279 1350.34
3.06996 0.95 0.4 215534 896.829
3.06996 0.95 0.45 147918 626.093
3.06996 0.95 0.5 105832 454.442
3.06996 1 0.2 2.09684e+06 7766.47
3.06996 1 0.25 995651 3833.69
3.06996 1 0.3 546899 2172.52
3.06996 1 0.35 331467 1350.36
3.06996 1 0.4 215644 896.837
3.06996 1 0.45 147987 626.097
3.06996 1 0.5 105877 454.444
