2000
0.2 7.56996
7.56996 0.5 0.2 3.42131e+23 1.5918e+22
7.56996 0.5 0.25 4.4079e+22 2.28673e+21
7.56996 0.5 0.3 8.85832e+21 5.29002e+20
7.56996 0.5 0.35 2.38806e+21 1.62921e+20
7.56996 0.5 0.4 7.91619e+20 6.05932e+19
7.56996 0.5 0.45 3.05639e+20 2.57796e+19
7.56996 0.5 0.5 1.32606e+20 1.21392e+19
7.56996 0.55 0.2 4.02765e+23 1.77568e+22
7.56996 0.55 0.25 5.17618e+22 2.55097e+21
7.56996 0.55 0.3 1.0379e+22 5.90413e+20
7.56996 0.55 0.35 2.79255e+21 1.81926e+20
7.56996 0.55 0.4 9.24159e+20 6.76927e+19
7.56996 0.55 0.45 3.56306e+20 2.88126e+19
7.56996 0.55 0.5 1.54403e+20 1.35731e+19
7.56996 0.6 0.2 4.72067e+23 1.97498e+22
7.56996 0.6 0.25 6.05193e+22 2.83633e+21
7.56996 0.6 0.3 1.21076e+22 6.5659e+20
7.56996 0.6 0.35 3.25114e+21 2.02383e+20
7.56996 0.6 0.4 1.07406e+21 7.53322e+19
7.56996 0.6 0.45 4.13486e+20 3.20769e+19
7.56996 0.6 0.5 1.78954e+20 1.51171e+19
7.56996 0.65 0.2 5.51368e+23 2.19512e+22
7.56996 0.65 0.25 7.05172e+22 3.15003e+21
7.56996 0.65 0.3 1.40761e+22 7.29067e+20
7.56996 0.65 0.35 3.77207e+21 2.24735e+20
7.56996 0.65 0.4 1.24395e+21 8.36691e+19
7.56996 0.65 0.45 4.78148e+20 3.56377e+19
7.56996 0.65 0.5 2.06663e+20 1.68017e+19
7.56996 0.7 0.2 6.42165e+23 2.44275e+22
7.56996 0.7 0.25 8.19416e+22 3.50089e+21
7.56996 0.7 0.3 1.63203e+22 8.09702e+20
7.56996 0.7 0.35 4.36459e+21 2.49511e+20
7.56996 0.7 0.4 1.43674e+21 9.28889e+19
7.56996 0.7 0.45 5.51378e+20 3.95707e+19
7.56996 0.7 0.5 2.37984e+20 1.86614e+19
7.56996 0.75 0.2 7.46142e+23 2.72596e+22
7.56996 0.75 0.25 9.50023e+22 3.8997e+21
7.56996 0.75 0.3 1.88806e+22 9.00743e+20
7.56996 0.75 0.35 5.0391e+21 2.77339e+20
7.56996 0.75 0.4 1.65575e+21 1.03209e+20
7.56996 0.75 0.45 6.34392e+20 4.39634e+19
7.56996 0.75 0.5 2.73423e+20 2.07359e+19
7.56996 0.8 0.2 8.65194e+23 3.05459e+22
7.56996 0.8 0.25 1.09936e+23 4.35959e+21
7.56996 0.8 0.3 2.18027e+22 1.0049e+21
7.56996 0.8 0.35 5.80734e+21 3.08971e+20
7.56996 0.8 0.4 1.90467e+21 1.14883e+20
7.56996 0.8 0.45 7.28561e+20 4.89164e+19
7.56996 0.8 0.5 3.13547e+20 2.30699e+19
7.56996 0.85 0.2 1.00146e+24 3.4405e+22
7.56996 0.85 0.25 1.27009e+23 4.89657e+21
7.56996 0.85 0.3 2.51379e+22 1.12548e+21
7.56996 0.85 0.35 6.68252e+21 3.45302e+20
7.56996 0.85 0.4 2.18769e+21 1.28211e+20
7.56996 0.85 0.45 8.35423e+20 5.45464e+19
7.56996 0.85 0.5 3.58997e+20 2.57147e+19
7.56996 0.9 0.2 1.15735e+24 3.8981e+22
7.56996 0.9 0.25 1.46523e+23 5.53019e+21
7.56996 0.9 0.3 2.89442e+22 1.26647e+21
7.56996 0.9 0.35 7.67958e+21 3.87413e+20
7.56996 0.9 0.4 2.50952e+21 1.43549e+20
7.56996 0.9 0.45 9.56711e+20 6.09895e+19
7.56996 0.9 0.5 4.10489e+20 2.8729e+19
7.56996 0.95 0.2 1.33557e+24 4.44476e+22
7.56996 0.95 0.25 1.68817e+23 6.28425e+21
7.56996 0.95 0.3 3.32871e+22 1.43276e+21
7.56996 0.95 0.35 8.81535e+21 4.36615e+20
7.56996 0.95 0.4 2.87548e+21 1.61324e+20
7.56996 0.95 0.45 1.09438e+21 6.84069e+19
7.56996 0.95 0.5 4.68831e+20 3.2181e+19
7.56996 1 0.2 1.53918e+24 5.10148e+22
7.56996 1 0.25 1.94274e+23 7.18778e+21
7.56996 1 0.3 3.82405e+22 1.63032e+21
7.56996 1 0.35 1.01088e+22 4.94503e+20
7.56996 1 0.4 3.29153e+21 1.8205e+20
7.56996 1 0.45 1.25062e+21 7.69912e+19
7.56996 1 0.5 5.34931e+20 3.61516e+19
