11590
0.2 2.86996
2.86996 0.5 0.2 3.21286e+08 160696
2.86996 0.5 0.25 1.41058e+08 67177.4
2.86996 0.5 0.3 7.40387e+07 34045.1
2.86996 0.5 0.35 4.37242e+07 19567.4
2.86996 0.5 0.4 2.8063e+07 12279.3
2.86996 0.5 0.45 1.91574e+07 8218.51
2.86996 0.5 0.5 1.37129e+07 5776.98
2.86996 0.55 0.2 3.32875e+08 162060
2.86996 0.55 0.25 1.46163e+08 67764
2.86996 0.55 0.3 7.67199e+07 34348.1
2.86996 0.55 0.35 4.53065e+07 19743.9
2.86996 0.55 0.4 2.90773e+07 12391.2
2.86996 0.55 0.45 1.98488e+07 8293.95
2.86996 0.55 0.5 1.4207e+07 5830.33
2.86996 0.6 0.2 3.45674e+08 163772
2.86996 0.6 0.25 1.51802e+08 68501.6
2.86996 0.6 0.3 7.96815e+07 34729.6
2.86996 0.6 0.35 4.70545e+07 19966.4
2.86996 0.6 0.4 3.01978e+07 12532.4
2.86996 0.6 0.45 2.06126e+07 8389.25
2.86996 0.6 0.5 1.47529e+07 5897.76
2.86996 0.65 0.2 3.59711e+08 165886
2.86996 0.65 0.25 1.57987e+08 69413.7
2.86996 0.65 0.3 8.29305e+07 35202.1
2.86996 0.65 0.35 4.89721e+07 20242.3
2.86996 0.65 0.4 3.14272e+07 12707.6
2.86996 0.65 0.45 2.14506e+07 8507.55
2.86996 0.65 0.5 1.53518e+07 5981.5
2.86996 0.7 0.2 3.75019e+08 168456
2.86996 0.7 0.25 1.64733e+08 70524.6
2.86996 0.7 0.3 8.64743e+07 35778
2.86996 0.7 0.35 5.10639e+07 20578.9
2.86996 0.7 0.4 3.27683e+07 12921.4
2.86996 0.7 0.45 2.23648e+07 8652.05
2.86996 0.7 0.5 1.60052e+07 6083.83
2.86996 0.75 0.2 3.91631e+08 171539
2.86996 0.75 0.25 1.72055e+08 71858.5
2.86996 0.75 0.3 9.03211e+07 36470.3
2.86996 0.75 0.35 5.33347e+07 20983.7
2.86996 0.75 0.4 3.42241e+07 13178.8
2.86996 0.75 0.45 2.33573e+07 8826.01
2.86996 0.75 0.5 1.67146e+07 6207.07
2.86996 0.8 0.2 4.09584e+08 175191
2.86996 0.8 0.25 1.79969e+08 73439.8
2.86996 0.8 0.3 9.44796e+07 37291.5
2.86996 0.8 0.35 5.57896e+07 21464.1
2.86996 0.8 0.4 3.57982e+07 13484.3
2.86996 0.8 0.45 2.44304e+07 9032.65
2.86996 0.8 0.5 1.74816e+07 6353.5
2.86996 0.85 0.2 4.28917e+08 179466
2.86996 0.85 0.25 1.88494e+08 75292
2.86996 0.85 0.3 9.89592e+07 38253.9
2.86996 0.85 0.35 5.84343e+07 22027.5
2.86996 0.85 0.4 3.74939e+07 13842.8
2.86996 0.85 0.45 2.55865e+07 9275.11
2.86996 0.85 0.5 1.83079e+07 6525.35
2.86996 0.9 0.2 4.49674e+08 184414
2.86996 0.9 0.25 1.97648e+08 77437.7
2.86996 0.9 0.3 1.0377e+08 39369.4
2.86996 0.9 0.35 6.12747e+07 22680.7
2.86996 0.9 0.4 3.93153e+07 14258.5
2.86996 0.9 0.45 2.68283e+07 9556.4
2.86996 0.9 0.5 1.91955e+07 6724.77
2.86996 0.95 0.2 4.71898e+08 190087
2.86996 0.95 0.25 2.07451e+08 79898.2
2.86996 0.95 0.3 1.08922e+08 40649.1
2.86996 0.95 0.35 6.43172e+07 23430.3
2.86996 0.95 0.4 4.12662e+07 14735.8
2.86996 0.95 0.45 2.81585e+07 9879.39
2.86996 0.95 0.5 2.01464e+07 6953.79
2.86996 1 0.2 4.95638e+08 196528
2.86996 1 0.25 2.17924e+08 82693.7
2.86996 1 0.3 1.14428e+08 42103.6
2.86996 1 0.35 6.75683e+07 24282.7
2.86996 1 0.4 4.33512e+07 15278.5
2.86996 1 0.45 2.95801e+07 10246.8
2.86996 1 0.5 2.11625e+07 7214.34
