150
0.2 0.70066
6.06996 0.5 0.2 550270 53949.7
6.06996 0.5 0.25 316289 28019.8
6.06996 0.5 0.3 203144 16653.1
6.06996 0.5 0.35 140629 10880.3
6.06996 0.5 0.4 102736 7621.99
6.06996 0.5 0.45 78150.8 5629.63
6.06996 0.5 0.5 61347 4332.14
6.06996 0.55 0.2 605297 59344.6
6.06996 0.55 0.25 347918 30821.8
6.06996 0.55 0.3 223458 18318.4
6.06996 0.55 0.35 154692 11968.3
6.06996 0.55 0.4 113010 8384.18
6.06996 0.55 0.45 85966 6192.59
6.06996 0.55 0.5 67481.7 4765.35
6.06996 0.6 0.2 660325 64739.5
6.06996 0.6 0.25 379547 33623.8
6.06996 0.6 0.3 243773 19983.7
6.06996 0.6 0.35 168755 13056.3
6.06996 0.6 0.4 123284 9146.37
6.06996 0.6 0.45 93781.1 6755.54
6.06996 0.6 0.5 73616.4 5198.56
6.06996 0.65 0.2 715352 70134.4
6.06996 0.65 0.25 411176 36425.7
6.06996 0.65 0.3 264087 21649
6.06996 0.65 0.35 182818 14144.3
6.06996 0.65 0.4 133557 9908.56
6.06996 0.65 0.45 101596 7318.5
6.06996 0.65 0.5 79751.2 5631.77
6.06996 0.7 0.2 770380 75529.3
6.06996 0.7 0.25 442806 39227.7
6.06996 0.7 0.3 284402 23314.3
6.06996 0.7 0.35 196881 15232.3
6.06996 0.7 0.4 143831 10670.7
6.06996 0.7 0.45 109411 7881.45
6.06996 0.7 0.5 85886 6064.98
6.06996 0.75 0.2 825409 80924.2
6.06996 0.75 0.25 474435 42029.6
6.06996 0.75 0.3 304717 24979.5
6.06996 0.75 0.35 210944 16320.3
6.06996 0.75 0.4 154105 11432.9
6.06996 0.75 0.45 117227 8444.41
6.06996 0.75 0.5 92020.7 6498.19
6.06996 0.8 0.2 880437 86319.1
6.06996 0.8 0.25 506065 44831.5
6.06996 0.8 0.3 325031 26644.8
6.06996 0.8 0.35 225007 17408.3
6.06996 0.8 0.4 164379 12195.1
6.06996 0.8 0.45 125042 9007.36
6.06996 0.8 0.5 98155.5 6931.39
6.06996 0.85 0.2 935465 91714
6.06996 0.85 0.25 537694 47633.5
6.06996 0.85 0.3 345346 28310.1
6.06996 0.85 0.35 239070 18496.4
6.06996 0.85 0.4 174652 12957.3
6.06996 0.85 0.45 132857 9570.31
6.06996 0.85 0.5 104290 7364.6
6.06996 0.9 0.2 990494 97108.8
6.06996 0.9 0.25 569324 50435.4
6.06996 0.9 0.3 365661 29975.3
6.06996 0.9 0.35 253134 19584.3
6.06996 0.9 0.4 184926 13719.5
6.06996 0.9 0.45 140672 10133.3
6.06996 0.9 0.5 110425 7797.8
6.06996 0.95 0.2 1.04552e+06 102504
6.06996 0.95 0.25 600954 53237.3
6.06996 0.95 0.3 385976 31640.6
6.06996 0.95 0.35 267197 20672.3
6.06996 0.95 0.4 195200 14481.6
6.06996 0.95 0.45 148488 10696.2
6.06996 0.95 0.5 116560 8231
6.06996 1 0.2 1.10055e+06 107898
6.06996 1 0.25 632584 56039.2
6.06996 1 0.3 406291 33305.9
6.06996 1 0.35 281260 21760.3
6.06996 1 0.4 205474 15243.8
6.06996 1 0.45 156303 11259.1
6.06996 1 0.5 122695 8664.2
