450
0.2 4.56326
6.56996 0.5 0.2 2.49052e+17 2.03194e+16
6.56996 0.5 0.25 5.17335e+16 4.047e+15
6.56996 0.5 0.3 1.51518e+16 1.20684e+15
6.56996 0.5 0.35 5.56195e+15 4.60693e+14
6.56996 0.5 0.4 2.3926e+15 2.07241e+14
6.56996 0.5 0.45 1.15691e+15 1.04768e+14
6.56996 0.5 0.5 6.11782e+14 5.7789e+13
6.56996 0.55 0.2 2.85207e+17 2.25863e+16
6.56996 0.55 0.25 5.92951e+16 4.50209e+15
6.56996 0.55 0.3 1.73686e+16 1.3435e+15
6.56996 0.55 0.35 6.37428e+15 5.13195e+14
6.56996 0.55 0.4 2.74096e+15 2.30977e+14
6.56996 0.55 0.45 1.32473e+15 1.16808e+14
6.56996 0.55 0.5 7.00177e+14 6.44436e+13
6.56996 0.6 0.2 3.24783e+17 2.50078e+16
6.56996 0.6 0.25 6.7585e+16 4.99081e+15
6.56996 0.6 0.3 1.97997e+16 1.49052e+15
6.56996 0.6 0.35 7.26482e+15 5.6971e+14
6.56996 0.6 0.4 3.12263e+15 2.56527e+14
6.56996 0.6 0.45 1.50845e+15 1.29764e+14
6.56996 0.6 0.5 7.96858e+14 7.16009e+13
6.56996 0.65 0.2 3.68187e+17 2.76372e+16
6.56996 0.65 0.25 7.66905e+16 5.52496e+15
6.56996 0.65 0.3 2.24707e+16 1.65149e+15
6.56996 0.65 0.35 8.24298e+15 6.31597e+14
6.56996 0.65 0.4 3.54158e+15 2.84491e+14
6.56996 0.65 0.45 1.70996e+15 1.43932e+14
6.56996 0.65 0.5 9.0281e+14 7.94188e+13
6.56996 0.7 0.2 4.15847e+17 3.05363e+16
6.56996 0.7 0.25 8.67045e+16 6.11841e+15
6.56996 0.7 0.3 2.54092e+16 1.83067e+15
6.56996 0.7 0.35 9.31877e+15 7.00457e+14
6.56996 0.7 0.4 4.00207e+15 3.15569e+14
6.56996 0.7 0.45 1.93128e+15 1.59654e+14
6.56996 0.7 0.5 1.01908e+15 8.80812e+13
6.56996 0.75 0.2 4.68224e+17 3.37759e+16
6.56996 0.75 0.25 9.77258e+16 6.78713e+15
6.56996 0.75 0.3 2.86445e+16 2.03293e+15
6.56996 0.75 0.35 1.05029e+16 7.78134e+14
6.56996 0.75 0.4 4.50863e+15 3.50568e+14
6.56996 0.75 0.45 2.17456e+15 1.77325e+14
6.56996 0.75 0.5 1.14679e+15 9.77971e+13
6.56996 0.8 0.2 5.25802e+17 3.74354e+16
6.56996 0.8 0.25 1.0986e+17 7.54906e+15
6.56996 0.8 0.3 3.22076e+16 2.26381e+15
6.56996 0.8 0.35 1.18067e+16 8.66713e+14
6.56996 0.8 0.4 5.06611e+15 3.90397e+14
6.56996 0.8 0.45 2.44211e+15 1.97386e+14
6.56996 0.8 0.5 1.28712e+15 1.088e+14
6.56996 0.85 0.2 5.89102e+17 4.16018e+16
6.56996 0.85 0.25 1.23219e+17 8.42409e+15
6.56996 0.85 0.3 3.61319e+16 2.52945e+15
6.56996 0.85 0.35 1.32424e+16 9.68508e+14
6.56996 0.85 0.4 5.67967e+15 4.36062e+14
6.56996 0.85 0.45 2.73637e+15 2.20324e+14
6.56996 0.85 0.5 1.44134e+15 1.21348e+14
6.56996 0.9 0.2 6.58678e+17 4.63701e+16
6.56996 0.9 0.25 1.37924e+17 9.43397e+15
6.56996 0.9 0.3 4.04532e+16 2.83658e+15
6.56996 0.9 0.35 1.4823e+16 1.08606e+15
6.56996 0.9 0.4 6.35482e+15 4.88667e+14
6.56996 0.9 0.45 3.05995e+15 2.46674e+14
6.56996 0.9 0.5 1.6108e+15 1.3572e+14
6.56996 0.95 0.2 7.35117e+17 5.18425e+16
6.56996 0.95 0.25 1.54103e+17 1.06023e+16
6.56996 0.95 0.3 4.52094e+16 3.19253e+15
6.56996 0.95 0.35 1.65625e+16 1.22214e+15
6.56996 0.95 0.4 7.09746e+15 5.49413e+14
6.56996 0.95 0.45 3.41566e+15 2.77014e+14
6.56996 0.95 0.5 1.79696e+15 1.52219e+14
6.56996 1 0.2 8.19049e+17 5.81291e+16
6.56996 1 0.25 1.71892e+17 1.19545e+16
6.56996 1 0.3 5.04411e+16 3.60522e+15
6.56996 1 0.35 1.84756e+16 1.37973e+15
6.56996 1 0.4 7.91388e+15 6.19597e+14
6.56996 1 0.45 3.80646e+15 3.11969e+14
6.56996 1 0.5 2.00133e+15 1.71173e+14
