3000
0.2 9.56996
9.56996 0.5 0.2 1.45323e+30 7.89594e+28
9.56996 0.5 0.25 1.08166e+29 6.12957e+27
9.56996 0.5 0.3 1.40497e+28 8.69234e+26
9.56996 0.5 0.35 2.6481e+27 1.83068e+26
9.56996 0.5 0.4 6.50384e+26 5.03841e+25
9.56996 0.5 0.45 1.94454e+26 1.67443e+25
9.56996 0.5 0.5 6.76202e+25 6.39834e+24
9.56996 0.55 0.2 1.70449e+30 8.34066e+28
9.56996 0.55 0.25 1.26763e+29 6.51276e+27
9.56996 0.55 0.3 1.646e+28 9.30433e+26
9.56996 0.55 0.35 3.10126e+27 1.97053e+26
9.56996 0.55 0.4 7.61248e+26 5.44143e+25
9.56996 0.55 0.45 2.2742e+26 1.81156e+25
9.56996 0.55 0.5 7.9007e+25 6.92788e+24
9.56996 0.6 0.2 2.00779e+30 8.9246e+28
9.56996 0.6 0.25 1.492e+29 7.01493e+27
9.56996 0.6 0.3 1.93647e+28 1.01003e+27
9.56996 0.6 0.35 3.64658e+27 2.1511e+26
9.56996 0.6 0.4 8.94449e+26 5.95918e+25
9.56996 0.6 0.45 2.66966e+26 1.98716e+25
9.56996 0.6 0.5 9.26455e+25 7.60476e+24
9.56996 0.65 0.2 2.37272e+30 9.67887e+28
9.56996 0.65 0.25 1.76184e+29 7.66145e+27
9.56996 0.65 0.3 2.28539e+28 1.11165e+27
9.56996 0.65 0.35 4.30068e+27 2.37987e+26
9.56996 0.65 0.4 1.05397e+27 6.61185e+25
9.56996 0.65 0.45 3.14249e+26 2.2079e+25
9.56996 0.65 0.5 1.08927e+26 8.45449e+24
9.56996 0.7 0.2 2.81064e+30 1.06416e+29
9.56996 0.7 0.25 2.08548e+29 8.48304e+27
9.56996 0.7 0.3 2.70342e+28 1.23958e+27
9.56996 0.7 0.35 5.08321e+27 2.66568e+26
9.56996 0.7 0.4 1.2445e+27 7.42325e+25
9.56996 0.7 0.45 3.70636e+26 2.48161e+25
9.56996 0.7 0.5 1.28313e+26 9.50688e+24
9.56996 0.75 0.2 3.3349e+30 1.18603e+29
9.56996 0.75 0.25 2.47275e+29 9.51757e+27
9.56996 0.75 0.3 3.2031e+28 1.39914e+27
9.56996 0.75 0.35 6.01729e+27 3.01936e+26
9.56996 0.75 0.4 1.47159e+27 8.42237e+25
9.56996 0.75 0.45 4.37733e+26 2.81772e+25
9.56996 0.75 0.5 1.51345e+26 1.07976e+25
9.56996 0.8 0.2 3.96123e+30 1.33943e+29
9.56996 0.8 0.25 2.9352e+29 1.08125e+28
9.56996 0.8 0.3 3.79918e+28 1.59696e+27
9.56996 0.8 0.35 7.13012e+27 3.45442e+26
9.56996 0.8 0.4 1.74173e+27 9.64513e+25
9.56996 0.8 0.45 5.17426e+26 3.22785e+25
9.56996 0.8 0.5 1.78658e+26 1.23702e+25
9.56996 0.85 0.2 4.70804e+30 1.53186e+29
9.56996 0.85 0.25 3.48639e+29 1.24276e+28
9.56996 0.85 0.3 4.50898e+28 1.84144e+27
9.56996 0.85 0.35 8.45357e+27 3.98797e+26
9.56996 0.85 0.4 2.06254e+27 1.11367e+26
9.56996 0.85 0.45 6.11925e+26 3.72641e+25
9.56996 0.85 0.5 2.10996e+26 1.42779e+25
9.56996 0.9 0.2 5.59687e+30 1.77272e+29
9.56996 0.9 0.25 4.14217e+29 1.44385e+28
9.56996 0.9 0.3 5.35276e+28 2.14326e+27
9.56996 0.9 0.35 1.0025e+28 4.64169e+26
9.56996 0.9 0.4 2.44294e+27 1.29539e+26
9.56996 0.9 0.45 7.23812e+26 4.33143e+25
9.56996 0.9 0.5 2.49227e+26 1.65866e+25
9.56996 0.95 0.2 6.65287e+30 2.07377e+29
9.56996 0.95 0.25 4.92106e+29 1.69411e+28
9.56996 0.95 0.3 6.35416e+28 2.51602e+27
9.56996 0.95 0.35 1.1888e+28 5.44322e+26
9.56996 0.95 0.4 2.89334e+27 1.51687e+26
9.56996 0.95 0.45 8.56104e+26 5.06549e+25
9.56996 0.95 0.5 2.94364e+26 1.93781e+25
9.56996 1 0.2 7.90529e+30 2.44971e+29
9.56996 1 0.25 5.84464e+29 2.0056e+28
9.56996 1 0.3 7.5408e+28 2.977e+27
9.56996 1 0.35 1.40934e+28 6.42768e+26
9.56996 1 0.4 3.42589e+27 1.78724e+26
9.56996 1 0.45 1.01231e+27 5.95692e+25
9.56996 1 0.5 3.47587e+26 2.27537e+25
